@RELATION knee_OA_MULTICLASS_SOFT_ROI

@ATTRIBUTE glcm_d2_contrast NUMERIC
@ATTRIBUTE glcm_d2_dissimilarity NUMERIC
@ATTRIBUTE glcm_d2_homogeneity NUMERIC
@ATTRIBUTE glcm_d2_energy NUMERIC
@ATTRIBUTE glcm_d2_correlation NUMERIC
@ATTRIBUTE glcm_d2_ASM NUMERIC
@ATTRIBUTE wl_approx_mean NUMERIC
@ATTRIBUTE wl_approx_std NUMERIC
@ATTRIBUTE wl_horiz_energy NUMERIC
@ATTRIBUTE wl_vert_energy NUMERIC
@ATTRIBUTE wl_diag_energy NUMERIC
@ATTRIBUTE class {OA,no_OA}

@DATA
0.38533198954672193,0.6030013406351102,0.2686408293124525,0.14104264774963488,0.7583332717155082,0.050756948352294946,0.6548269251125713,0.5711029541732873,0.3824332257458992,0.23140183872192918,0.4995320517590212,no_OA
0.10737508725334761,0.25777885634706765,0.6371574585485134,0.31533179072003825,0.7988332898679822,0.15443744588017086,0.5665399205600428,0.28707214732672776,0.10536637979543455,0.048769174323215765,0.31566716603758277,no_OA
0.10359936486355663,0.2401052510357858,0.6655616732125915,0.3516670435309949,0.775338769780153,0.18174908562500905,0.5514937188707754,0.25957929631533594,0.097014891694667,0.03561933018427968,0.32462903804768767,no_OA
0.4295039875321223,0.6039021138530096,0.27943638096489765,0.10422016055114725,0.6988255630853759,0.034640810216765114,0.583471276501812,0.5380138589216819,0.48389777610865664,0.2487967186759621,0.5330775110609103,no_OA
0.2741491812183704,0.46538170373971466,0.4073838786070765,0.15849555151499684,0.7396862500781909,0.05908781182653102,0.5381151439783505,0.42576610522919706,0.34129853176368596,0.14452640349873563,0.4250266604723208,no_OA
0.22949448509154735,0.43442036965283526,0.42897182665512945,0.1779896877323246,0.7237183519353199,0.06898192386490587,0.538774487814083,0.3903528799529717,0.19061508993066137,0.13601061970279277,0.48937630260801374,no_OA
0.2693700305742933,0.4483245812244867,0.437713650717624,0.19446406666415234,0.6372482582887153,0.0777799274647947,0.5245903148445796,0.37548799684543915,0.250812888046126,0.12847050525082432,0.4720586151175515,no_OA
0.2324635988730016,0.4256131917140893,0.4485904066517472,0.19663067160931053,0.641745899641208,0.07897791622383238,0.5076042738206636,0.3251908431278133,0.26413134700793617,0.10348778710540657,0.4250487110191194,no_OA
0.1787140528591843,0.3493237176304388,0.534162877996313,0.22939519559781069,0.7219039624455199,0.09766267416890673,0.4565270944218674,0.338257551081606,0.17519786827409525,0.08041550416204302,0.3796759022152852,no_OA
0.16970817479653688,0.32995502348567396,0.5610791261475219,0.2582865452646617,0.7432651621722526,0.11550587294747708,0.4869100553370082,0.3318859042513651,0.15923032654024305,0.06641115406353479,0.38515599524570426,no_OA
0.21313076924861463,0.3748324707707744,0.5152759868995842,0.2504339165609719,0.6589300914946454,0.1105428859267498,0.5258558511275082,0.33709055877023475,0.24554743597168446,0.09607802367119223,0.3970047555724711,no_OA
0.1250661081493683,0.2739589192347952,0.6226040490063147,0.2659020679054804,0.8035821156412464,0.12041520208408929,0.480567266664123,0.3122593739631889,0.13202494213561158,0.06515918413438385,0.3980908250851036,no_OA
0.10624141144807465,0.24965923950562605,0.649810072811378,0.28904249960007455,0.8154692416390681,0.13588160125397064,0.47721384371423364,0.28369154698710636,0.11355141029526813,0.05432938649086589,0.4129689910133049,no_OA
0.14669180804091625,0.27606889521338973,0.6403235733589998,0.305041696302015,0.9037392013150152,0.14698556126460216,0.7641061341948849,0.5123622719301388,0.10802249380639092,0.027337970742254282,0.22431145136490876,no_OA
0.23566153433274017,0.38778851134135106,0.513498530283512,0.16984128093882,0.8937027105176787,0.06470774377225211,0.6362263348369523,0.5790577354626529,0.154775419780501,0.043013873309140194,0.2633947180796677,no_OA
0.13930543663446354,0.282256496040475,0.6222041605539268,0.2651674661254238,0.9019372180465286,0.11990476951031578,0.7418214311539317,0.47746100392872876,0.08200111372734553,0.02806905954697722,0.24452181745604434,no_OA
0.452507755522857,0.611298781476797,0.2808560137760563,0.11481471721563569,0.6830204761630716,0.039099120115627474,0.586538148452808,0.5371912225068658,0.7070426541413694,0.1995986693165162,0.5409538345196521,no_OA
0.419389832808865,0.5810130135232068,0.3114565655770354,0.13444032126114913,0.7210850824205064,0.04773065348921931,0.6310147751587947,0.5412817315439813,0.5501168843144664,0.20992512636351537,0.5141128544434364,no_OA
